Datestring,Sample_date,Station,75_95_TaxaID,Density,TotalBiovolume,Year,SamplingWeek,StandardSample
19941006,10/6/1994,Shackelton Point,203,222.4,3336,1994,41,yes
19941006,10/6/1994,Buoy 109,210,55.6,8340,1994,41,yes
19941006,10/6/1994,Buoy 109,213,27.8,16680,1994,41,yes
19941006,10/6/1994,Shackelton Point,318,98,156800,1994,41,yes
19941006,10/6/1994,Buoy 109,319,7,8400,1994,41,yes
19941006,10/6/1994,Buoy 109,601,556,111200,1994,41,yes
19941006,10/6/1994,Buoy 117,601,27.8,5560,1994,41,yes
19941006,10/6/1994,Buoy 125,601,83.4,16680,1994,41,yes
19941006,10/6/1994,Shackelton Point,601,139,27800,1994,41,yes
19941006,10/6/1994,Buoy 109,602,49,122500,1994,41,yes
19941006,10/6/1994,Buoy 117,602,7,17500,1994,41,yes
19941006,10/6/1994,Buoy 125,602,14,35000,1994,41,yes
19941006,10/6/1994,Shackelton Point,602,27.8,69500,1994,41,yes
19941006,10/6/1994,Buoy 109,704,5180,559440,1994,41,yes
19941006,10/6/1994,Buoy 117,704,86660,9359280,1994,41,yes
19941006,10/6/1994,Buoy 125,704,13300,1436400,1994,41,yes
19941006,10/6/1994,Shackelton Point,704,16100,1738800,1994,41,yes
19941006,10/6/1994,Shackelton Point,715,7,112000,1994,41,yes
19941006,10/6/1994,Buoy 109,718,70,1680,1994,41,yes
19941011,10/11/1994,Shackelton Point,107,27.8,4114.4,1994,42,yes
19941011,10/11/1994,Shackelton Point,145,7,7000,1994,42,yes
19941011,10/11/1994,Shackelton Point,202,250.2,12510,1994,42,yes
19941011,10/11/1994,Shackelton Point,203,667.2,10008,1994,42,yes
19941011,10/11/1994,Shackelton Point,601,166.8,33360,1994,42,yes
19941011,10/11/1994,Shackelton Point,704,5950,642600,1994,42,yes
19941017,10/17/1994,Buoy 117,103,27.8,834,1994,43,yes
19941017,10/17/1994,Three Mile Bay,103,27.8,834,1994,43,yes
19941017,10/17/1994,Buoy 117,105,27.8,11120,1994,43,yes
19941017,10/17/1994,Shackelton Point,106,27.8,11120,1994,43,yes
19941017,10/17/1994,Buoy 125,107,83.4,12343.2,1994,43,yes
19941017,10/17/1994,Shackelton Point,107,83.4,12343.2,1994,43,yes
19941017,10/17/1994,Three Mile Bay,107,55.6,8228.8,1994,43,yes
19941017,10/17/1994,Buoy 109,115,42,6216,1994,43,yes
19941017,10/17/1994,Three Mile Bay,119,27.8,12065.2,1994,43,yes
19941017,10/17/1994,Buoy 117,122,27.8,2085,1994,43,yes
19941017,10/17/1994,Buoy 117,134,55.6,3892,1994,43,yes
19941017,10/17/1994,Three Mile Bay,134,55.6,3892,1994,43,yes
19941017,10/17/1994,Buoy 117,137,55.6,1668,1994,43,yes
19941017,10/17/1994,Three Mile Bay,137,55.6,1668,1994,43,yes
19941017,10/17/1994,Buoy 117,145,7,7000,1994,43,yes
19941017,10/17/1994,Shackelton Point,145,27.8,27800,1994,43,yes
19941017,10/17/1994,Buoy 109,201,250.2,12510,1994,43,yes
19941017,10/17/1994,Buoy 117,201,55.6,2780,1994,43,yes
19941017,10/17/1994,Buoy 125,201,166.8,8340,1994,43,yes
19941017,10/17/1994,Three Mile Bay,201,194.6,9730,1994,43,yes
19941017,10/17/1994,Buoy 109,202,111.2,5560,1994,43,yes
19941017,10/17/1994,Buoy 117,202,27.8,1390,1994,43,yes
19941017,10/17/1994,Buoy 125,202,500.4,25020,1994,43,yes
19941017,10/17/1994,Shackelton Point,202,528.2,26410,1994,43,yes
19941017,10/17/1994,Three Mile Bay,202,472.6,23630,1994,43,yes
19941017,10/17/1994,Buoy 109,203,1306.6,19599,1994,43,yes
19941017,10/17/1994,Buoy 117,203,389.2,5838,1994,43,yes
19941017,10/17/1994,Buoy 125,203,444.8,6672,1994,43,yes
19941017,10/17/1994,Shackelton Point,203,1028.6,15429,1994,43,yes
19941017,10/17/1994,Three Mile Bay,203,250.2,3753,1994,43,yes
19941017,10/17/1994,Three Mile Bay,204,27.8,6950,1994,43,yes
19941017,10/17/1994,Buoy 109,210,55.6,8340,1994,43,yes
19941017,10/17/1994,Buoy 117,210,139,20850,1994,43,yes
19941017,10/17/1994,Buoy 125,210,55.6,8340,1994,43,yes
19941017,10/17/1994,Shackelton Point,210,27.8,4170,1994,43,yes
19941017,10/17/1994,Buoy 117,211,27.8,4170,1994,43,yes
19941017,10/17/1994,Buoy 125,211,55.6,8340,1994,43,yes
19941017,10/17/1994,Buoy 109,213,111.2,66720,1994,43,yes
19941017,10/17/1994,Buoy 117,213,111.2,66720,1994,43,yes
19941017,10/17/1994,Buoy 125,213,139,83400,1994,43,yes
19941017,10/17/1994,Shackelton Point,213,7,4200,1994,43,yes
19941017,10/17/1994,Three Mile Bay,213,222.4,133440,1994,43,yes
19941017,10/17/1994,Buoy 109,304,528.2,89794,1994,43,yes
19941017,10/17/1994,Buoy 109,305,27.8,9730,1994,43,yes
19941017,10/17/1994,Three Mile Bay,317,175,174825,1994,43,yes
19941017,10/17/1994,Buoy 109,322,70,19600,1994,43,yes
19941017,10/17/1994,Shackelton Point,331,7,15400,1994,43,yes
19941017,10/17/1994,Three Mile Bay,504,27.8,111200,1994,43,yes
19941017,10/17/1994,Buoy 109,601,444.8,88960,1994,43,yes
19941017,10/17/1994,Buoy 117,601,472.6,94520,1994,43,yes
19941017,10/17/1994,Buoy 125,601,333.6,66720,1994,43,yes
19941017,10/17/1994,Shackelton Point,601,722.8,144560,1994,43,yes
19941017,10/17/1994,Three Mile Bay,601,444.8,88960,1994,43,yes
19941017,10/17/1994,Buoy 109,602,28,70000,1994,43,yes
19941017,10/17/1994,Buoy 117,602,28,70000,1994,43,yes
19941017,10/17/1994,Buoy 125,602,35,87500,1994,43,yes
19941017,10/17/1994,Shackelton Point,602,35,87500,1994,43,yes
19941017,10/17/1994,Buoy 125,603,27.8,41700,1994,43,yes
19941017,10/17/1994,Buoy 109,704,34138.4,3686947.2,1994,43,yes
19941017,10/17/1994,Buoy 117,704,17430.6,1882504.8,1994,43,yes
19941017,10/17/1994,Buoy 125,704,10397.2,1122897.6,1994,43,yes
19941017,10/17/1994,Shackelton Point,704,27860,3008880,1994,43,yes
19941017,10/17/1994,Three Mile Bay,704,155096.2,16750389.6,1994,43,yes
19941024,10/24/1994,Buoy 117,103,55.6,1668,1994,44,yes
19941024,10/24/1994,Shackelton Point,106,55.6,22240,1994,44,yes
19941024,10/24/1994,Buoy 117,113,7,210000,1994,44,yes
19941024,10/24/1994,Buoy 109,120,27.8,12065.2,1994,44,yes
19941024,10/24/1994,Shackelton Point,120,27.8,12065.2,1994,44,yes
19941024,10/24/1994,Buoy 125,121,55.6,4170,1994,44,yes
19941024,10/24/1994,Buoy 125,123,27.8,2085,1994,44,yes
19941024,10/24/1994,Three Mile Bay,152,55.6,27299.6,1994,44,yes
19941024,10/24/1994,Shackelton Point,155,27.8,4170,1994,44,yes
19941024,10/24/1994,Shackelton Point,155,27.8,4170,1994,44,yes
19941024,10/24/1994,Buoy 109,201,250.2,12510,1994,44,yes
19941024,10/24/1994,Buoy 117,201,278,13900,1994,44,yes
19941024,10/24/1994,Buoy 125,201,222.4,11120,1994,44,yes
19941024,10/24/1994,Shackelton Point,201,55.6,2780,1994,44,yes
19941024,10/24/1994,Three Mile Bay,201,333.6,16680,1994,44,yes
19941024,10/24/1994,Buoy 109,202,27.8,1390,1994,44,yes
19941024,10/24/1994,Buoy 117,202,111.2,5560,1994,44,yes
19941024,10/24/1994,Buoy 125,202,166.8,8340,1994,44,yes
19941024,10/24/1994,Shackelton Point,202,250.2,12510,1994,44,yes
19941024,10/24/1994,Buoy 109,203,417,6255,1994,44,yes
19941024,10/24/1994,Buoy 117,203,1306.6,19599,1994,44,yes
19941024,10/24/1994,Buoy 125,203,722.8,10842,1994,44,yes
19941024,10/24/1994,Shackelton Point,203,1473.4,22101,1994,44,yes
19941024,10/24/1994,Three Mile Bay,203,55.6,834,1994,44,yes
19941024,10/24/1994,Shackelton Point,204,7,1750,1994,44,yes
19941024,10/24/1994,Buoy 125,206,55.6,44480,1994,44,yes
19941024,10/24/1994,Three Mile Bay,206,27.8,22240,1994,44,yes
19941024,10/24/1994,Shackelton Point,210,278,41700,1994,44,yes
19941024,10/24/1994,Three Mile Bay,210,166.8,25020,1994,44,yes
19941024,10/24/1994,Buoy 109,213,27.8,16680,1994,44,yes
19941024,10/24/1994,Buoy 117,213,139,83400,1994,44,yes
19941024,10/24/1994,Buoy 125,213,194.6,116760,1994,44,yes
19941024,10/24/1994,Shackelton Point,213,222.4,133440,1994,44,yes
19941024,10/24/1994,Three Mile Bay,213,55.6,33360,1994,44,yes
19941024,10/24/1994,Buoy 109,304,305.8,51986,1994,44,yes
19941024,10/24/1994,Buoy 117,304,583.8,99246,1994,44,yes
19941024,10/24/1994,Buoy 125,304,583.8,99246,1994,44,yes
19941024,10/24/1994,Shackelton Point,304,55.6,9452,1994,44,yes
19941024,10/24/1994,Three Mile Bay,304,278,47260,1994,44,yes
19941024,10/24/1994,Buoy 117,305,55.6,19460,1994,44,yes
19941024,10/24/1994,Three Mile Bay,305,83.4,29190,1994,44,yes
19941024,10/24/1994,Three Mile Bay,310,14,14000,1994,44,yes
19941024,10/24/1994,Three Mile Bay,312,7,3500,1994,44,yes
19941024,10/24/1994,Three Mile Bay,317,21,20979,1994,44,yes
19941024,10/24/1994,Buoy 117,322,55.6,15568,1994,44,yes
19941024,10/24/1994,Buoy 109,326,7,4200,1994,44,yes
19941024,10/24/1994,Buoy 109,332,27.8,41700,1994,44,yes
19941024,10/24/1994,Three Mile Bay,335,27.8,11120,1994,44,yes
19941024,10/24/1994,Buoy 109,601,139,27800,1994,44,yes
19941024,10/24/1994,Buoy 117,601,305.8,61160,1994,44,yes
19941024,10/24/1994,Buoy 125,601,278,55600,1994,44,yes
19941024,10/24/1994,Shackelton Point,601,528.2,105640,1994,44,yes
19941024,10/24/1994,Three Mile Bay,601,1056.4,211280,1994,44,yes
19941024,10/24/1994,Buoy 109,602,56,140000,1994,44,yes
19941024,10/24/1994,Buoy 117,602,42,105000,1994,44,yes
19941024,10/24/1994,Buoy 125,602,42,105000,1994,44,yes
19941024,10/24/1994,Shackelton Point,602,42,105000,1994,44,yes
19941024,10/24/1994,Three Mile Bay,602,14,35000,1994,44,yes
19941024,10/24/1994,Buoy 109,603,7,10500,1994,44,yes
19941024,10/24/1994,Buoy 125,603,7,10500,1994,44,yes
19941024,10/24/1994,Shackelton Point,603,7,10500,1994,44,yes
19941024,10/24/1994,Buoy 109,704,8618,930744,1994,44,yes
19941024,10/24/1994,Buoy 117,704,3363.8,363290.4,1994,44,yes
19941024,10/24/1994,Buoy 125,704,21211.4,2290831.2,1994,44,yes
19941024,10/24/1994,Shackelton Point,704,26493.4,2861287.2,1994,44,yes
19941024,10/24/1994,Three Mile Bay,704,3641.8,393314.4,1994,44,yes
19941031,10/31/1994,Three Mile Bay,101,83.4,5671.2,1994,45,yes
19941031,10/31/1994,Buoy 117,105,55.6,22240,1994,45,yes
19941031,10/31/1994,Shackelton Point,105,55.6,22240,1994,45,yes
19941031,10/31/1994,Buoy 109,123,166.8,12510,1994,45,yes
19941031,10/31/1994,Buoy 125,123,55.6,4170,1994,45,yes
19941031,10/31/1994,Buoy 117,125,27.8,278000,1994,45,yes
19941031,10/31/1994,Three Mile Bay,136,28,3500,1994,45,yes
19941031,10/31/1994,Buoy 117,145,7,7000,1994,45,yes
19941031,10/31/1994,Buoy 125,145,27.8,27800,1994,45,yes
19941031,10/31/1994,Buoy 109,201,111.2,5560,1994,45,yes
19941031,10/31/1994,Buoy 117,201,111.2,5560,1994,45,yes
19941031,10/31/1994,Buoy 125,201,83.4,4170,1994,45,yes
19941031,10/31/1994,Shackelton Point,201,278,13900,1994,45,yes
19941031,10/31/1994,Three Mile Bay,201,111.2,5560,1994,45,yes
19941031,10/31/1994,Buoy 117,202,194.6,9730,1994,45,yes
19941031,10/31/1994,Buoy 125,202,139,6950,1994,45,yes
19941031,10/31/1994,Shackelton Point,202,83.4,4170,1994,45,yes
19941031,10/31/1994,Three Mile Bay,202,278,13900,1994,45,yes
19941031,10/31/1994,Buoy 109,203,583.8,8757,1994,45,yes
19941031,10/31/1994,Buoy 117,203,973,14595,1994,45,yes
19941031,10/31/1994,Buoy 125,203,556,8340,1994,45,yes
19941031,10/31/1994,Shackelton Point,203,1834.8,27522,1994,45,yes
19941031,10/31/1994,Three Mile Bay,203,667.2,10008,1994,45,yes
19941031,10/31/1994,Buoy 109,204,7,1750,1994,45,yes
19941031,10/31/1994,Buoy 109,206,27.8,22240,1994,45,yes
19941031,10/31/1994,Shackelton Point,208,55.6,233520,1994,45,yes
19941031,10/31/1994,Buoy 109,210,83.4,12510,1994,45,yes
19941031,10/31/1994,Buoy 117,210,166.8,25020,1994,45,yes
19941031,10/31/1994,Buoy 125,210,139,20850,1994,45,yes
19941031,10/31/1994,Shackelton Point,210,27.8,4170,1994,45,yes
19941031,10/31/1994,Three Mile Bay,210,27.8,4170,1994,45,yes
19941031,10/31/1994,Buoy 109,213,111.2,66720,1994,45,yes
19941031,10/31/1994,Buoy 117,213,55.6,33360,1994,45,yes
19941031,10/31/1994,Buoy 125,213,83.4,50040,1994,45,yes
19941031,10/31/1994,Shackelton Point,213,55.6,33360,1994,45,yes
19941031,10/31/1994,Three Mile Bay,213,83.4,50040,1994,45,yes
19941031,10/31/1994,Buoy 109,304,556,94520,1994,45,yes
19941031,10/31/1994,Buoy 117,304,27.8,4726,1994,45,yes
19941031,10/31/1994,Buoy 125,304,722.8,122876,1994,45,yes
19941031,10/31/1994,Shackelton Point,304,111.2,18904,1994,45,yes
19941031,10/31/1994,Three Mile Bay,304,333.6,56712,1994,45,yes
19941031,10/31/1994,Buoy 109,305,111.2,38920,1994,45,yes
19941031,10/31/1994,Buoy 125,305,27.8,9730,1994,45,yes
19941031,10/31/1994,Three Mile Bay,305,27.8,9730,1994,45,yes
19941031,10/31/1994,Buoy 109,306,55.6,28912,1994,45,yes
19941031,10/31/1994,Buoy 125,329,7,1960,1994,45,yes
19941031,10/31/1994,Buoy 117,332,27.8,41700,1994,45,yes
19941031,10/31/1994,Buoy 109,335,7,2800,1994,45,yes
19941031,10/31/1994,Buoy 109,601,333.6,66720,1994,45,yes
19941031,10/31/1994,Buoy 117,601,222.4,44480,1994,45,yes
19941031,10/31/1994,Buoy 125,601,250.2,50040,1994,45,yes
19941031,10/31/1994,Shackelton Point,601,83.4,16680,1994,45,yes
19941031,10/31/1994,Three Mile Bay,601,639.4,127880,1994,45,yes
19941031,10/31/1994,Buoy 109,602,21,52500,1994,45,yes
19941031,10/31/1994,Buoy 117,602,14,35000,1994,45,yes
19941031,10/31/1994,Buoy 125,602,14,35000,1994,45,yes
19941031,10/31/1994,Shackelton Point,602,28,70000,1994,45,yes
19941031,10/31/1994,Three Mile Bay,602,42,105000,1994,45,yes
19941031,10/31/1994,Buoy 117,603,27.8,41700,1994,45,yes
19941031,10/31/1994,Buoy 125,603,7,10500,1994,45,yes
19941031,10/31/1994,Shackelton Point,603,35,52500,1994,45,yes
19941031,10/31/1994,Three Mile Bay,603,14,21000,1994,45,yes
19941031,10/31/1994,Buoy 109,704,3002.4,324259.2,1994,45,yes
19941031,10/31/1994,Buoy 117,704,1306.6,141112.8,1994,45,yes
19941031,10/31/1994,Buoy 125,704,2418.6,261208.8,1994,45,yes
19941031,10/31/1994,Shackelton Point,704,2807.8,303242.4,1994,45,yes
19941031,10/31/1994,Three Mile Bay,704,7645,825660,1994,45,yes
19941108,11/8/1994,Buoy 125,103,27.8,834,1994,46,yes
19941108,11/8/1994,Shackelton Point,108,7,28000,1994,46,yes
19941108,11/8/1994,Shackelton Point,120,27.8,12065.2,1994,46,yes
19941108,11/8/1994,Buoy 125,201,55.6,2780,1994,46,yes
19941108,11/8/1994,Shackelton Point,201,27.8,1390,1994,46,yes
19941108,11/8/1994,Buoy 125,202,27.8,1390,1994,46,yes
19941108,11/8/1994,Shackelton Point,202,83.4,4170,1994,46,yes
19941108,11/8/1994,Buoy 125,203,278,4170,1994,46,yes
19941108,11/8/1994,Shackelton Point,203,278,4170,1994,46,yes
19941108,11/8/1994,Buoy 125,206,27.8,22240,1994,46,yes
19941108,11/8/1994,Shackelton Point,206,27.8,22240,1994,46,yes
19941108,11/8/1994,Shackelton Point,210,55.6,8340,1994,46,yes
19941108,11/8/1994,Buoy 125,213,27.8,16680,1994,46,yes
19941108,11/8/1994,Shackelton Point,213,139,83400,1994,46,yes
19941108,11/8/1994,Buoy 125,304,166.8,28356,1994,46,yes
19941108,11/8/1994,Shackelton Point,304,278,47260,1994,46,yes
19941108,11/8/1994,Buoy 125,305,27.8,9730,1994,46,yes
19941108,11/8/1994,Buoy 125,317,55.6,55544.4,1994,46,yes
19941108,11/8/1994,Shackelton Point,322,27.8,7784,1994,46,yes
19941108,11/8/1994,Buoy 125,601,27.8,5560,1994,46,yes
19941108,11/8/1994,Shackelton Point,601,55.6,11120,1994,46,yes
19941108,11/8/1994,Buoy 125,602,7,17500,1994,46,yes
19941108,11/8/1994,Shackelton Point,602,14,35000,1994,46,yes
19941108,11/8/1994,Buoy 125,603,28,42000,1994,46,yes
19941108,11/8/1994,Shackelton Point,603,14,21000,1994,46,yes
19941108,11/8/1994,Buoy 125,704,111.2,12009.6,1994,46,yes
19941108,11/8/1994,Shackelton Point,704,667.2,72057.6,1994,46,yes
19941116,11/16/1994,Shackelton Point,127,7,4900,1994,47,yes
19941116,11/16/1994,Buoy 125,201,166.8,8340,1994,47,yes
19941116,11/16/1994,Shackelton Point,201,111.2,5560,1994,47,yes
19941116,11/16/1994,Buoy 125,202,83.4,4170,1994,47,yes
19941116,11/16/1994,Shackelton Point,202,83.4,4170,1994,47,yes
19941116,11/16/1994,Buoy 125,203,611.6,9174,1994,47,yes
19941116,11/16/1994,Shackelton Point,203,250.2,3753,1994,47,yes
19941116,11/16/1994,Buoy 125,210,194.6,29190,1994,47,yes
19941116,11/16/1994,Shackelton Point,210,83.4,12510,1994,47,yes
19941116,11/16/1994,Buoy 125,304,528.2,89794,1994,47,yes
19941116,11/16/1994,Shackelton Point,304,667.2,113424,1994,47,yes
19941116,11/16/1994,Buoy 125,305,27.8,9730,1994,47,yes
19941116,11/16/1994,Buoy 125,306,27.8,14456,1994,47,yes
19941116,11/16/1994,Buoy 125,601,278,55600,1994,47,yes
19941116,11/16/1994,Shackelton Point,601,278,55600,1994,47,yes
19941116,11/16/1994,Buoy 125,602,49,122500,1994,47,yes
19941116,11/16/1994,Shackelton Point,602,35,87500,1994,47,yes
19941116,11/16/1994,Buoy 125,603,28,42000,1994,47,yes
19941116,11/16/1994,Shackelton Point,603,21,31500,1994,47,yes
19941116,11/16/1994,Shackelton Point,706,55.6,1668,1994,47,yes
19941116,11/16/1994,Buoy 125,714,444.8,6672,1994,47,yes
19950116,1/16/1995,Shackelton Point,107,27.8,4114.4,1995,3,yes
19950116,1/16/1995,Shackelton Point,202,83.4,4170,1995,3,yes
19950116,1/16/1995,Shackelton Point,203,13.9,208.5,1995,3,yes
19950116,1/16/1995,Shackelton Point,204,27.8,6950,1995,3,yes
19950116,1/16/1995,Shackelton Point,207,83.4,66720,1995,3,yes
19950116,1/16/1995,Shackelton Point,208,41.7,175140,1995,3,yes
19950116,1/16/1995,Shackelton Point,210,83.4,12510,1995,3,yes
19950116,1/16/1995,Shackelton Point,213,13.9,8340,1995,3,yes
19950116,1/16/1995,Shackelton Point,317,28,27972,1995,3,yes
19950116,1/16/1995,Shackelton Point,320,66.5,133000,1995,3,yes
19950116,1/16/1995,Shackelton Point,322,13.9,3892,1995,3,yes
19950116,1/16/1995,Shackelton Point,601,264.1,52820,1995,3,yes
19950116,1/16/1995,Shackelton Point,602,166.8,417000,1995,3,yes
19950116,1/16/1995,Shackelton Point,603,27.8,41700,1995,3,yes
19950210,2/10/1995,Shackelton Point,106,180.7,72280,1995,6,yes
19950210,2/10/1995,Shackelton Point,107,41.7,6171.6,1995,6,yes
19950210,2/10/1995,Shackelton Point,202,69.5,3475,1995,6,yes
19950210,2/10/1995,Shackelton Point,203,13.9,208.5,1995,6,yes
19950210,2/10/1995,Shackelton Point,210,125.1,18765,1995,6,yes
19950210,2/10/1995,Shackelton Point,211,13.9,2085,1995,6,yes
19950210,2/10/1995,Shackelton Point,304,667.2,113424,1995,6,yes
19950210,2/10/1995,Shackelton Point,305,208.5,72975,1995,6,yes
19950210,2/10/1995,Shackelton Point,306,2043.3,1062516,1995,6,yes
19950210,2/10/1995,Shackelton Point,307,250.2,250200,1995,6,yes
19950210,2/10/1995,Shackelton Point,316,252,151200,1995,6,yes
19950210,2/10/1995,Shackelton Point,317,507.5,506992.5,1995,6,yes
19950210,2/10/1995,Shackelton Point,320,903.5,1807000,1995,6,yes
19950210,2/10/1995,Shackelton Point,323,27.8,139000,1995,6,yes
19950210,2/10/1995,Shackelton Point,327,3.5,17500,1995,6,yes
19950210,2/10/1995,Shackelton Point,601,250.2,50040,1995,6,yes
19950210,2/10/1995,Shackelton Point,602,97.3,243250,1995,6,yes
19950224,2/24/1995,Shackelton Point,107,27.8,4114.4,1995,8,yes
19950224,2/24/1995,Shackelton Point,202,27.8,1390,1995,8,yes
19950224,2/24/1995,Shackelton Point,206,27.8,22240,1995,8,yes
19950224,2/24/1995,Shackelton Point,210,166.8,25020,1995,8,yes
19950224,2/24/1995,Shackelton Point,213,27.8,16680,1995,8,yes
19950224,2/24/1995,Shackelton Point,304,139,23630,1995,8,yes
19950224,2/24/1995,Shackelton Point,305,7394.8,2588180,1995,8,yes
19950224,2/24/1995,Shackelton Point,306,7005.6,3642912,1995,8,yes
19950224,2/24/1995,Shackelton Point,307,166.8,166800,1995,8,yes
19950224,2/24/1995,Shackelton Point,320,1417.8,2835600,1995,8,yes
19950224,2/24/1995,Shackelton Point,401,7,14000,1995,8,yes
19950224,2/24/1995,Shackelton Point,601,83.4,16680,1995,8,yes
19950224,2/24/1995,Shackelton Point,602,194.6,486500,1995,8,yes
19950224,2/24/1995,Shackelton Point,603,139,208500,1995,8,yes
19950329,3/29/1995,Buoy 125,103,27.8,834,1995,13,yes
19950329,3/29/1995,Buoy 125,107,83.4,12343.2,1995,13,yes
19950329,3/29/1995,Shackelton Point,107,55.6,8228.8,1995,13,yes
19950329,3/29/1995,Shackelton Point,108,27.8,111200,1995,13,yes
19950329,3/29/1995,Buoy 125,202,83.4,4170,1995,13,yes
19950329,3/29/1995,Shackelton Point,202,55.6,2780,1995,13,yes
19950329,3/29/1995,Buoy 125,206,28,22400,1995,13,yes
19950329,3/29/1995,Shackelton Point,206,111.2,88960,1995,13,yes
19950329,3/29/1995,Buoy 125,210,250.2,37530,1995,13,yes
19950329,3/29/1995,Shackelton Point,210,139,20850,1995,13,yes
19950329,3/29/1995,Buoy 125,211,139,20850,1995,13,yes
19950329,3/29/1995,Buoy 125,213,166.8,100080,1995,13,yes
19950329,3/29/1995,Shackelton Point,213,27.8,16680,1995,13,yes
19950329,3/29/1995,Buoy 125,301,189,132300,1995,13,yes
19950329,3/29/1995,Shackelton Point,301,196,137200,1995,13,yes
19950329,3/29/1995,Buoy 125,304,4225.6,718352,1995,13,yes
19950329,3/29/1995,Shackelton Point,304,945.2,160684,1995,13,yes
19950329,3/29/1995,Buoy 125,305,3113.6,1089760,1995,13,yes
19950329,3/29/1995,Shackelton Point,305,4225.6,1478960,1995,13,yes
19950329,3/29/1995,Buoy 125,306,5004,2602080,1995,13,yes
19950329,3/29/1995,Shackelton Point,306,5059.6,2630992,1995,13,yes
19950329,3/29/1995,Buoy 125,307,556,556000,1995,13,yes
19950329,3/29/1995,Shackelton Point,307,611.6,611600,1995,13,yes
19950329,3/29/1995,Shackelton Point,309,83.4,83400,1995,13,yes
19950329,3/29/1995,Buoy 125,317,444.8,444355.2,1995,13,yes
19950329,3/29/1995,Shackelton Point,317,2112.8,2110687.2,1995,13,yes
19950329,3/29/1995,Buoy 125,318,4448,7116800,1995,13,yes
19950329,3/29/1995,Shackelton Point,318,806.2,1289920,1995,13,yes
19950329,3/29/1995,Buoy 125,320,3558.4,7116800,1995,13,yes
19950329,3/29/1995,Shackelton Point,320,10174.8,20349600,1995,13,yes
19950329,3/29/1995,Buoy 125,323,7,35000,1995,13,yes
19950329,3/29/1995,Shackelton Point,323,27.8,139000,1995,13,yes
19950329,3/29/1995,Buoy 125,328,7,35000,1995,13,yes
19950329,3/29/1995,Buoy 125,337,7,35000,1995,13,yes
19950329,3/29/1995,Buoy 125,338,462,1848000,1995,13,yes
19950329,3/29/1995,Shackelton Point,338,112,448000,1995,13,yes
19950329,3/29/1995,Buoy 125,601,83.4,16680,1995,13,yes
19950329,3/29/1995,Shackelton Point,601,194.6,38920,1995,13,yes
19950329,3/29/1995,Buoy 125,602,556,1390000,1995,13,yes
19950329,3/29/1995,Shackelton Point,602,333.6,834000,1995,13,yes
19950329,3/29/1995,Shackelton Point,603,194.6,291900,1995,13,yes
19950403,4/3/1995,Shackelton Point,107,55.6,8228.8,1995,14,yes
19950403,4/3/1995,Shackelton Point,108,7,28000,1995,14,yes
19950403,4/3/1995,Shackelton Point,109,7,7000,1995,14,yes
19950403,4/3/1995,Shackelton Point,124,139,69500,1995,14,yes
19950403,4/3/1995,Shackelton Point,202,111.2,5560,1995,14,yes
19950403,4/3/1995,Shackelton Point,203,305.8,4587,1995,14,yes
19950403,4/3/1995,Shackelton Point,210,111.2,16680,1995,14,yes
19950403,4/3/1995,Shackelton Point,211,55.6,8340,1995,14,yes
19950403,4/3/1995,Shackelton Point,213,27.8,16680,1995,14,yes
19950403,4/3/1995,Shackelton Point,301,333.6,233520,1995,14,yes
19950403,4/3/1995,Shackelton Point,304,7784,1323280,1995,14,yes
19950403,4/3/1995,Shackelton Point,305,4753.8,1663830,1995,14,yes
19950403,4/3/1995,Shackelton Point,306,5254.2,2732184,1995,14,yes
19950403,4/3/1995,Shackelton Point,307,194.6,194600,1995,14,yes
19950403,4/3/1995,Shackelton Point,318,9535.399,15256638.4,1995,14,yes
19950403,4/3/1995,Shackelton Point,320,2001.6,4003200,1995,14,yes
19950403,4/3/1995,Shackelton Point,326,7,4200,1995,14,yes
19950403,4/3/1995,Shackelton Point,328,27.8,139000,1995,14,yes
19950403,4/3/1995,Shackelton Point,338,305.8,1223200,1995,14,yes
19950403,4/3/1995,Shackelton Point,401,7,14000,1995,14,yes
19950403,4/3/1995,Shackelton Point,505,14,560000,1995,14,yes
19950403,4/3/1995,Shackelton Point,601,333.6,66720,1995,14,yes
19950403,4/3/1995,Shackelton Point,602,389.2,973000,1995,14,yes
19950403,4/3/1995,Shackelton Point,603,111.2,166800,1995,14,yes
19950411,4/11/1995,Shackelton Point,107,27.8,4114.4,1995,15,yes
19950411,4/11/1995,Shackelton Point,109,7,7000,1995,15,yes
19950411,4/11/1995,Shackelton Point,201,1112,55600,1995,15,yes
19950411,4/11/1995,Shackelton Point,202,444.8,22240,1995,15,yes
19950411,4/11/1995,Shackelton Point,203,55.6,834,1995,15,yes
19950411,4/11/1995,Shackelton Point,206,27.8,22240,1995,15,yes
19950411,4/11/1995,Shackelton Point,210,194.6,29190,1995,15,yes
19950411,4/11/1995,Shackelton Point,213,27.8,16680,1995,15,yes
19950411,4/11/1995,Shackelton Point,301,250.2,175140,1995,15,yes
19950411,4/11/1995,Shackelton Point,304,4475.8,760886,1995,15,yes
19950411,4/11/1995,Shackelton Point,305,1028.6,360010,1995,15,yes
19950411,4/11/1995,Shackelton Point,306,2446.4,1272128,1995,15,yes
19950411,4/11/1995,Shackelton Point,307,222.4,222400,1995,15,yes
19950411,4/11/1995,Shackelton Point,318,6282.8,10052480,1995,15,yes
